Season,Label,TeamOneID,TeamTwoID,TeamOneSeed,TeamTwoSeed,Ast_TeamOne,Ast_opp_TeamOne,Blk_TeamOne,Blk_opp_TeamOne,DR_TeamOne,DR_opp_TeamOne,FGA_TeamOne,FGA3_TeamOne,FGA3_opp_TeamOne,FGA_opp_TeamOne,FGM_TeamOne,FGM3_TeamOne,FGM3_opp_TeamOne,FGM_opp_TeamOne,FTA_TeamOne,FTA_opp_TeamOne,FTM_TeamOne,FTM_opp_TeamOne,NumOT_TeamOne,OR_TeamOne,OR_opp_TeamOne,PF_TeamOne,PF_opp_TeamOne,Score_TeamOne,Score_opp_TeamOne,Stl_TeamOne,Stl_opp_TeamOne,TO_TeamOne,TO_opp_TeamOne,Ast_TeamTwo,Ast_opp_TeamTwo,Blk_TeamTwo,Blk_opp_TeamTwo,DR_TeamTwo,DR_opp_TeamTwo,FGA_TeamTwo,FGA3_TeamTwo,FGA3_opp_TeamTwo,FGA_opp_TeamTwo,FGM_TeamTwo,FGM3_TeamTwo,FGM3_opp_TeamTwo,FGM_opp_TeamTwo,FTA_TeamTwo,FTA_opp_TeamTwo,FTM_TeamTwo,FTM_opp_TeamTwo,NumOT_TeamTwo,OR_TeamTwo,OR_opp_TeamTwo,PF_TeamTwo,PF_opp_TeamTwo,Score_TeamTwo,Score_opp_TeamTwo,Stl_TeamTwo,Stl_opp_TeamTwo,TO_TeamTwo,TO_opp_TeamTwo,SeedDiff
2008,1,1328,1386,6,11,12.515151515151516,10.242424242424242,3.9393939393939394,3.303030303030303,24.606060606060606,22.515151515151516,54.27272727272727,18.181818181818183,19.303030303030305,55.18181818181818,24.0,6.333333333333333,6.151515151515151,22.424242424242426,20.696969696969695,16.78787878787879,14.090909090909092,12.393939393939394,0.09090909090909091,11.363636363636363,10.545454545454545,16.90909090909091,19.818181818181817,68.42424242424242,63.39393939393939,6.606060606060606,6.878787878787879,12.909090909090908,13.303030303030303,14.878787878787879,14.393939393939394,4.666666666666667,3.4545454545454546,22.242424242424242,20.666666666666668,53.06060606060606,18.96969696969697,20.606060606060606,54.72727272727273,25.303030303030305,7.303030303030303,7.606060606060606,23.727272727272727,21.242424242424242,17.848484848484848,15.424242424242424,12.212121212121213,0.06060606060606061,9.93939393939394,11.515151515151516,17.393939393939394,18.181818181818183,73.33333333333333,67.27272727272727,7.212121212121212,6.393939393939394,12.727272727272727,14.272727272727273,-5
2008,0,1163,1360,4,13,14.8125,13.3125,8.78125,3.5,28.375,20.90625,56.9375,14.34375,21.34375,65.78125,26.34375,5.15625,7.4375,25.25,27.65625,15.6875,19.875,10.6875,0.03125,13.53125,14.8125,15.21875,21.78125,77.71875,68.625,5.75,7.5625,13.59375,12.21875,13.121212121212121,11.93939393939394,3.121212121212121,3.909090909090909,22.818181818181817,22.272727272727273,53.09090909090909,14.303030303030303,15.636363636363637,52.27272727272727,23.666666666666668,4.848484848484849,5.333333333333333,22.96969696969697,19.03030303030303,17.696969696969695,12.818181818181818,11.727272727272727,0.06060606060606061,10.757575757575758,9.93939393939394,17.242424242424242,18.242424242424242,65.0,63.0,6.818181818181818,6.818181818181818,14.848484848484848,15.424242424242424,-9
2008,1,1373,1435,13,4,14.5,14.1875,3.59375,3.78125,22.1875,25.0625,61.125,18.28125,20.59375,59.5,27.5625,7.0,7.6875,26.8125,21.5,15.125,14.6875,9.75,0.09375,11.71875,13.34375,15.4375,19.3125,76.8125,71.0625,9.4375,5.1875,11.09375,17.375,18.0,13.121212121212121,3.5757575757575757,3.5757575757575757,24.87878787878788,23.515151515151516,58.60606060606061,22.424242424242426,20.606060606060606,61.78787878787879,27.363636363636363,9.06060606060606,7.151515151515151,26.90909090909091,22.818181818181817,19.484848484848484,16.78787878787879,13.393939393939394,0.21212121212121213,10.454545454545455,12.666666666666666,18.21212121212121,20.181818181818183,80.57575757575758,74.36363636363636,6.0,6.818181818181818,14.484848484848484,15.0,9
2008,0,1179,1443,5,12,14.433333333333334,12.966666666666667,2.4,3.1,21.9,20.533333333333335,54.833333333333336,24.933333333333334,20.8,52.86666666666667,24.366666666666667,9.133333333333333,7.033333333333333,22.8,18.833333333333332,12.533333333333333,14.4,8.4,0.03333333333333333,11.833333333333334,10.733333333333333,14.566666666666666,18.433333333333334,72.26666666666667,61.03333333333333,7.166666666666667,6.0,11.433333333333334,15.2,12.580645161290322,11.161290322580646,3.6451612903225805,2.5806451612903225,22.612903225806452,20.967741935483872,57.67741935483871,18.70967741935484,16.193548387096776,51.225806451612904,27.322580645161292,7.225806451612903,5.258064516129032,21.387096774193548,20.870967741935484,24.451612903225808,14.741935483870968,17.096774193548388,0.03225806451612903,12.32258064516129,11.03225806451613,21.096774193548388,19.516129032258064,76.61290322580645,65.12903225806451,7.645161290322581,6.161290322580645,13.96774193548387,17.483870967741936,-7
2008,0,1360,1443,13,12,13.121212121212121,11.93939393939394,3.121212121212121,3.909090909090909,22.818181818181817,22.272727272727273,53.09090909090909,14.303030303030303,15.636363636363637,52.27272727272727,23.666666666666668,4.848484848484849,5.333333333333333,22.96969696969697,19.03030303030303,17.696969696969695,12.818181818181818,11.727272727272727,0.06060606060606061,10.757575757575758,9.93939393939394,17.242424242424242,18.242424242424242,65.0,63.0,6.818181818181818,6.818181818181818,14.848484848484848,15.424242424242424,12.580645161290322,11.161290322580646,3.6451612903225805,2.5806451612903225,22.612903225806452,20.967741935483872,57.67741935483871,18.70967741935484,16.193548387096776,51.225806451612904,27.322580645161292,7.225806451612903,5.258064516129032,21.387096774193548,20.870967741935484,24.451612903225808,14.741935483870968,17.096774193548388,0.03225806451612903,12.32258064516129,11.03225806451613,21.096774193548388,19.516129032258064,76.61290322580645,65.12903225806451,7.645161290322581,6.161290322580645,13.96774193548387,17.483870967741936,1
2008,1,1417,1443,1,12,14.393939393939394,11.515151515151516,3.6363636363636362,2.606060606060606,23.454545454545453,19.575757575757574,55.81818181818182,15.696969696969697,14.636363636363637,52.515151515151516,26.545454545454547,5.303030303030303,5.0,22.727272727272727,21.242424242424242,13.484848484848484,15.636363636363637,9.181818181818182,0.030303030303030304,12.606060606060606,8.212121212121213,14.363636363636363,18.575757575757574,74.03030303030303,59.63636363636363,7.454545454545454,4.7272727272727275,12.303030303030303,14.878787878787879,12.580645161290322,11.161290322580646,3.6451612903225805,2.5806451612903225,22.612903225806452,20.967741935483872,57.67741935483871,18.70967741935484,16.193548387096776,51.225806451612904,27.322580645161292,7.225806451612903,5.258064516129032,21.387096774193548,20.870967741935484,24.451612903225808,14.741935483870968,17.096774193548388,0.03225806451612903,12.32258064516129,11.03225806451613,21.096774193548388,19.516129032258064,76.61290322580645,65.12903225806451,7.645161290322581,6.161290322580645,13.96774193548387,17.483870967741936,-11
2008,0,1323,1450,5,4,18.93548387096774,15.35483870967742,3.774193548387097,3.806451612903226,28.322580645161292,23.096774193548388,61.45161290322581,20.612903225806452,21.64516129032258,65.0,28.225806451612904,8.451612903225806,7.387096774193548,26.774193548387096,21.35483870967742,14.838709677419354,15.709677419354838,9.580645161290322,0.03225806451612903,13.32258064516129,12.741935483870968,15.0,18.516129032258064,80.61290322580645,70.51612903225806,6.387096774193548,6.387096774193548,13.0,12.612903225806452,13.6875,10.375,2.875,2.46875,21.4375,19.90625,48.625,16.71875,15.96875,49.09375,23.25,6.375,5.375,20.71875,19.34375,14.15625,14.1875,10.25,0.09375,7.78125,9.21875,15.3125,17.59375,67.0625,57.0625,6.25,4.34375,10.34375,13.375,1
2008,1,1314,1450,1,4,16.735294117647058,13.705882352941176,4.588235294117647,5.117647058823529,28.5,21.352941176470587,66.02941176470588,14.647058823529411,22.41176470588235,64.41176470588235,31.852941176470587,5.529411764705882,7.4411764705882355,27.176470588235293,25.823529411764707,16.441176470588236,19.470588235294116,10.941176470588236,0.11764705882352941,15.705882352941176,11.470588235294118,16.970588235294116,21.058823529411764,88.70588235294117,72.73529411764706,8.323529411764707,8.088235294117647,14.676470588235293,16.352941176470587,13.6875,10.375,2.875,2.46875,21.4375,19.90625,48.625,16.71875,15.96875,49.09375,23.25,6.375,5.375,20.71875,19.34375,14.15625,14.1875,10.25,0.09375,7.78125,9.21875,15.3125,17.59375,67.0625,57.0625,6.25,4.34375,10.34375,13.375,-3
2008,1,1257,1328,3,6,14.8125,12.1875,4.90625,2.9375,26.0625,23.375,56.25,22.0,19.5625,55.65625,25.5,7.53125,6.0625,21.34375,20.46875,18.46875,13.40625,12.59375,0.03125,11.65625,11.53125,18.1875,18.78125,71.9375,61.34375,8.09375,5.875,13.25,14.4375,12.515151515151516,10.242424242424242,3.9393939393939394,3.303030303030303,24.606060606060606,22.515151515151516,54.27272727272727,18.181818181818183,19.303030303030305,55.18181818181818,24.0,6.333333333333333,6.151515151515151,22.424242424242426,20.696969696969695,16.78787878787879,14.090909090909092,12.393939393939394,0.09090909090909091,11.363636363636363,10.545454545454545,16.90909090909091,19.818181818181817,68.42424242424242,63.39393939393939,6.606060606060606,6.878787878787879,12.909090909090908,13.303030303030303,-3
2009,1,1257,1287,1,16,16.575757575757574,11.666666666666666,6.181818181818182,3.303030303030303,25.424242424242426,23.636363636363637,59.42424242424242,22.363636363636363,17.12121212121212,56.39393939393939,26.78787878787879,8.06060606060606,5.212121212121212,22.181818181818183,19.12121212121212,17.727272727272727,12.303030303030303,12.030303030303031,0.030303030303030304,12.575757575757576,11.878787878787879,17.151515151515152,16.939393939393938,73.93939393939394,61.60606060606061,9.272727272727273,6.7272727272727275,13.666666666666666,16.393939393939394,12.40625,13.1875,3.96875,3.875,24.8125,20.8125,54.5,15.5625,19.59375,54.9375,23.71875,5.09375,7.15625,23.25,23.21875,21.875,16.8125,15.03125,0.0625,13.5625,10.375,19.21875,19.3125,69.34375,68.6875,6.40625,6.78125,15.40625,12.375,-15
2009,0,1151,1163,16,1,13.21875,16.5,2.21875,3.4375,26.125,24.3125,56.28125,23.25,28.09375,61.21875,24.75,8.125,10.28125,27.0625,26.6875,18.4375,17.375,12.0625,0.09375,12.34375,12.03125,18.0625,22.375,75.0,76.46875,5.96875,7.59375,15.40625,14.0625,15.387096774193548,12.193548387096774,8.0,3.7419354838709675,28.516129032258064,21.35483870967742,58.25806451612903,13.67741935483871,19.774193548387096,64.83870967741936,27.387096774193548,4.741935483870968,6.193548387096774,24.451612903225808,26.29032258064516,12.516129032258064,17.806451612903224,8.870967741935484,0.22580645161290322,14.225806451612904,13.096774193548388,12.903225806451612,20.870967741935484,77.3225806451613,63.96774193548387,5.806451612903226,6.580645161290323,12.67741935483871,12.03225806451613,15
2009,0,1127,1181,15,2,12.0,12.5,4.166666666666667,3.433333333333333,23.433333333333334,23.9,55.166666666666664,18.233333333333334,17.566666666666666,55.06666666666667,24.033333333333335,6.033333333333333,5.7,22.633333333333333,23.033333333333335,22.866666666666667,15.8,15.966666666666667,0.1,11.2,12.566666666666666,20.2,19.4,69.9,66.93333333333334,7.066666666666666,6.4,13.266666666666667,14.7,13.382352941176471,10.647058823529411,4.088235294117647,3.8529411764705883,23.294117647058822,22.0,59.294117647058826,20.735294117647058,14.588235294117647,56.5,26.58823529411765,7.235294117647059,4.970588235294118,24.294117647058822,24.352941176470587,17.470588235294116,17.61764705882353,12.058823529411764,0.029411764705882353,13.323529411764707,11.588235294117647,18.029411764705884,20.764705882352942,78.02941176470588,65.61764705882354,8.5,5.647058823529412,12.323529411764707,16.470588235294116,13
2009,0,1103,1211,13,4,12.117647058823529,9.764705882352942,2.264705882352941,2.3823529411764706,21.352941176470587,22.264705882352942,54.26470588235294,21.61764705882353,16.441176470588236,49.76470588235294,22.58823529411765,7.117647058823529,4.823529411764706,20.08823529411765,19.735294117647058,22.41176470588235,14.117647058823529,15.5,0.08823529411764706,11.735294117647058,12.147058823529411,20.61764705882353,18.88235294117647,66.41176470588235,60.5,7.647058823529412,7.529411764705882,13.735294117647058,17.61764705882353,15.0,10.9,5.0,2.8333333333333335,27.5,22.6,58.5,18.566666666666666,20.566666666666666,57.96666666666667,28.533333333333335,7.4,6.933333333333334,21.366666666666667,20.233333333333334,17.0,14.333333333333334,11.9,0.06666666666666667,10.366666666666667,12.066666666666666,16.133333333333333,17.9,78.8,61.56666666666667,7.5,5.5,11.433333333333334,15.266666666666667,9
2009,0,1139,1261,9,8,12.766666666666667,10.466666666666667,3.2333333333333334,2.933333333333333,23.9,20.933333333333334,49.766666666666666,22.5,18.266666666666666,51.7,21.766666666666666,7.933333333333334,5.9,19.933333333333334,21.533333333333335,17.5,15.533333333333333,12.433333333333334,0.0,9.966666666666667,10.033333333333333,17.866666666666667,19.8,67.0,58.2,6.0,5.7,12.566666666666666,13.033333333333333,15.242424242424242,9.303030303030303,6.0606060606060606,3.212121212121212,25.818181818181817,22.606060606060606,59.81818181818182,16.242424242424242,16.96969696969697,57.39393939393939,26.696969696969695,6.0,5.2727272727272725,23.21212121212121,21.606060606060606,20.03030303030303,15.515151515151516,13.787878787878787,0.06060606060606061,13.636363636363637,11.303030303030303,17.303030303030305,18.181818181818183,74.9090909090909,65.48484848484848,7.606060606060606,6.0606060606060606,12.090909090909092,13.181818181818182,1
2009,0,1143,1268,7,10,15.53125,12.40625,2.0,3.34375,23.71875,21.0,55.90625,14.625,15.78125,56.53125,27.09375,6.34375,5.5,24.875,19.1875,18.53125,14.5,13.09375,0.125,9.96875,10.34375,16.8125,18.40625,75.03125,68.34375,4.90625,5.0625,12.03125,12.53125,14.666666666666666,12.848484848484848,4.2727272727272725,4.242424242424242,23.454545454545453,24.575757575757574,62.24242424242424,17.393939393939394,20.09090909090909,59.27272727272727,26.242424242424242,5.757575757575758,6.909090909090909,24.727272727272727,17.21212121212121,17.666666666666668,13.212121212121213,12.090909090909092,0.09090909090909091,13.242424242424242,13.696969696969697,16.575757575757574,17.09090909090909,71.45454545454545,68.45454545454545,7.7272727272727275,5.848484848484849,12.484848484848484,15.636363636363637,-3
2009,0,1169,1272,15,2,14.10344827586207,13.275862068965518,2.6206896551724137,2.586206896551724,24.03448275862069,22.103448275862068,58.10344827586207,19.551724137931036,21.0,54.96551724137931,26.482758620689655,7.0344827586206895,6.827586206896552,23.03448275862069,19.93103448275862,23.517241379310345,13.758620689655173,17.275862068965516,0.06896551724137931,12.89655172413793,11.379310344827585,21.96551724137931,18.24137931034483,73.75862068965517,70.17241379310344,8.827586206896552,7.448275862068965,17.586206896551722,17.20689655172414,13.823529411764707,9.647058823529411,6.176470588235294,2.7941176470588234,25.852941176470587,22.029411764705884,58.6764705882353,18.205882352941178,15.470588235294118,54.5,26.0,5.823529411764706,4.529411764705882,19.735294117647058,23.323529411764707,18.705882352941178,16.235294117647058,12.882352941176471,0.029411764705882353,13.617647058823529,11.264705882352942,17.470588235294116,18.970588235294116,74.05882352941177,56.88235294117647,8.823529411764707,5.647058823529412,12.441176470588236,15.705882352941176,13
2009,0,1268,1272,10,2,14.666666666666666,12.848484848484848,4.2727272727272725,4.242424242424242,23.454545454545453,24.575757575757574,62.24242424242424,17.393939393939394,20.09090909090909,59.27272727272727,26.242424242424242,5.757575757575758,6.909090909090909,24.727272727272727,17.21212121212121,17.666666666666668,13.212121212121213,12.090909090909092,0.09090909090909091,13.242424242424242,13.696969696969697,16.575757575757574,17.09090909090909,71.45454545454545,68.45454545454545,7.7272727272727275,5.848484848484849,12.484848484848484,15.636363636363637,13.823529411764707,9.647058823529411,6.176470588235294,2.7941176470588234,25.852941176470587,22.029411764705884,58.6764705882353,18.205882352941178,15.470588235294118,54.5,26.0,5.823529411764706,4.529411764705882,19.735294117647058,23.323529411764707,18.705882352941178,16.235294117647058,12.882352941176471,0.029411764705882353,13.617647058823529,11.264705882352942,17.470588235294116,18.970588235294116,74.05882352941177,56.88235294117647,8.823529411764707,5.647058823529412,12.441176470588236,15.705882352941176,8
2009,0,1155,1276,7,10,14.96774193548387,13.258064516129032,5.806451612903226,3.3225806451612905,22.70967741935484,21.741935483870968,61.483870967741936,21.35483870967742,16.225806451612904,57.774193548387096,28.741935483870968,8.096774193548388,5.806451612903226,24.967741935483872,19.580645161290324,18.838709677419356,13.387096774193548,12.483870967741936,0.03225806451612903,14.225806451612904,13.548387096774194,17.967741935483872,18.225806451612904,78.96774193548387,68.2258064516129,9.35483870967742,7.67741935483871,14.35483870967742,17.258064516129032,15.5625,13.78125,2.59375,2.96875,21.25,23.90625,54.65625,26.09375,17.625,52.71875,23.1875,8.65625,5.59375,23.21875,15.65625,15.53125,11.8125,11.28125,0.125,9.46875,10.1875,15.28125,15.5,66.84375,63.3125,6.4375,5.15625,11.28125,13.71875,-3
2009,1,1314,1347,1,16,18.193548387096776,14.32258064516129,5.290322580645161,4.612903225806452,27.322580645161292,22.29032258064516,65.96774193548387,18.258064516129032,21.29032258064516,65.09677419354838,31.35483870967742,6.806451612903226,7.451612903225806,27.032258064516128,25.93548387096774,16.35483870967742,19.870967741935484,11.35483870967742,0.03225806451612903,15.193548387096774,12.774193548387096,15.870967741935484,20.774193548387096,89.38709677419355,72.87096774193549,8.290322580645162,7.419354838709677,13.0,15.709677419354838,13.862068965517242,13.96551724137931,4.379310344827586,2.5172413793103448,29.137931034482758,22.586206896551722,57.0,13.689655172413794,24.655172413793103,63.206896551724135,26.517241379310345,4.758620689655173,8.241379310344827,25.482758620689655,25.06896551724138,19.06896551724138,17.0,13.344827586206897,0.1724137931034483,12.379310344827585,11.689655172413794,18.482758620689655,20.379310344827587,74.79310344827586,72.55172413793103,6.137931034482759,8.413793103448276,16.517241379310345,12.379310344827585,-15
2009,1,1314,1328,1,2,18.193548387096776,14.32258064516129,5.290322580645161,4.612903225806452,27.322580645161292,22.29032258064516,65.96774193548387,18.258064516129032,21.29032258064516,65.09677419354838,31.35483870967742,6.806451612903226,7.451612903225806,27.032258064516128,25.93548387096774,16.35483870967742,19.870967741935484,11.35483870967742,0.03225806451612903,15.193548387096774,12.774193548387096,15.870967741935484,20.774193548387096,89.38709677419355,72.87096774193549,8.290322580645162,7.419354838709677,13.0,15.709677419354838,14.34375,11.84375,4.46875,2.0625,27.0625,21.0,55.78125,19.3125,21.375,60.5625,27.25,6.90625,7.28125,24.09375,26.15625,18.125,17.78125,12.34375,0.03125,12.125,12.53125,17.40625,21.65625,79.1875,67.8125,6.9375,6.3125,13.71875,12.625,-1
2009,0,1288,1328,15,2,11.212121212121213,9.363636363636363,3.121212121212121,3.878787878787879,23.696969696969695,22.545454545454547,57.696969696969695,15.030303030303031,14.303030303030303,52.72727272727273,24.545454545454547,5.121212121212121,4.303030303030303,21.151515151515152,19.666666666666668,21.636363636363637,12.727272727272727,14.969696969696969,0.0,14.181818181818182,11.666666666666666,19.0,17.515151515151516,66.93939393939394,61.57575757575758,6.484848484848484,6.666666666666667,13.090909090909092,15.121212121212121,14.34375,11.84375,4.46875,2.0625,27.0625,21.0,55.78125,19.3125,21.375,60.5625,27.25,6.90625,7.28125,24.09375,26.15625,18.125,17.78125,12.34375,0.03125,12.125,12.53125,17.40625,21.65625,79.1875,67.8125,6.9375,6.3125,13.71875,12.625,13
2009,0,1276,1328,10,2,15.5625,13.78125,2.59375,2.96875,21.25,23.90625,54.65625,26.09375,17.625,52.71875,23.1875,8.65625,5.59375,23.21875,15.65625,15.53125,11.8125,11.28125,0.125,9.46875,10.1875,15.28125,15.5,66.84375,63.3125,6.4375,5.15625,11.28125,13.71875,14.34375,11.84375,4.46875,2.0625,27.0625,21.0,55.78125,19.3125,21.375,60.5625,27.25,6.90625,7.28125,24.09375,26.15625,18.125,17.78125,12.34375,0.03125,12.125,12.53125,17.40625,21.65625,79.1875,67.8125,6.9375,6.3125,13.71875,12.625,8
2009,1,1314,1437,1,3,18.193548387096776,14.32258064516129,5.290322580645161,4.612903225806452,27.322580645161292,22.29032258064516,65.96774193548387,18.258064516129032,21.29032258064516,65.09677419354838,31.35483870967742,6.806451612903226,7.451612903225806,27.032258064516128,25.93548387096774,16.35483870967742,19.870967741935484,11.35483870967742,0.03225806451612903,15.193548387096774,12.774193548387096,15.870967741935484,20.774193548387096,89.38709677419355,72.87096774193549,8.290322580645162,7.419354838709677,13.0,15.709677419354838,14.848484848484848,13.818181818181818,3.212121212121212,3.4545454545454546,25.21212121212121,22.151515151515152,56.878787878787875,17.96969696969697,22.90909090909091,55.54545454545455,25.96969696969697,6.606060606060606,7.757575757575758,22.454545454545453,24.272727272727273,21.060606060606062,18.0,14.333333333333334,0.030303030303030304,12.212121212121213,11.151515151515152,18.96969696969697,20.03030303030303,76.54545454545455,67.0,7.96969696969697,6.242424242424242,13.363636363636363,15.484848484848484,-2
2009,0,1417,1437,6,3,15.696969696969697,11.545454545454545,3.212121212121212,2.090909090909091,21.545454545454547,19.575757575757574,56.78787878787879,18.78787878787879,14.818181818181818,51.09090909090909,28.060606060606062,7.484848484848484,5.363636363636363,22.757575757575758,17.181818181818183,17.848484848484848,12.393939393939394,12.393939393939394,0.030303030303030304,11.484848484848484,9.666666666666666,16.87878787878788,16.363636363636363,76.0,63.27272727272727,8.363636363636363,5.090909090909091,12.363636363636363,16.03030303030303,14.848484848484848,13.818181818181818,3.212121212121212,3.4545454545454546,25.21212121212121,22.151515151515152,56.878787878787875,17.96969696969697,22.90909090909091,55.54545454545455,25.96969696969697,6.606060606060606,7.757575757575758,22.454545454545453,24.272727272727273,21.060606060606062,18.0,14.333333333333334,0.030303030303030304,12.212121212121213,11.151515151515152,18.96969696969697,20.03030303030303,76.54545454545455,67.0,7.96969696969697,6.242424242424242,13.363636363636363,15.484848484848484,3
2009,0,1110,1437,14,3,13.064516129032258,10.32258064516129,2.5161290322580645,3.032258064516129,23.451612903225808,20.322580645161292,50.064516129032256,18.838709677419356,16.903225806451612,50.74193548387097,23.35483870967742,7.096774193548387,5.580645161290323,20.0,16.419354838709676,17.870967741935484,10.64516129032258,12.838709677419354,0.06451612903225806,9.516129032258064,9.741935483870968,17.93548387096774,17.419354838709676,64.45161290322581,58.41935483870968,5.419354838709677,6.032258064516129,13.225806451612904,12.806451612903226,14.848484848484848,13.818181818181818,3.212121212121212,3.4545454545454546,25.21212121212121,22.151515151515152,56.878787878787875,17.96969696969697,22.90909090909091,55.54545454545455,25.96969696969697,6.606060606060606,7.757575757575758,22.454545454545453,24.272727272727273,21.060606060606062,18.0,14.333333333333334,0.030303030303030304,12.212121212121213,11.151515151515152,18.96969696969697,20.03030303030303,76.54545454545455,67.0,7.96969696969697,6.242424242424242,13.363636363636363,15.484848484848484,11
2009,0,1181,1437,2,3,13.382352941176471,10.647058823529411,4.088235294117647,3.8529411764705883,23.294117647058822,22.0,59.294117647058826,20.735294117647058,14.588235294117647,56.5,26.58823529411765,7.235294117647059,4.970588235294118,24.294117647058822,24.352941176470587,17.470588235294116,17.61764705882353,12.058823529411764,0.029411764705882353,13.323529411764707,11.588235294117647,18.029411764705884,20.764705882352942,78.02941176470588,65.61764705882354,8.5,5.647058823529412,12.323529411764707,16.470588235294116,14.848484848484848,13.818181818181818,3.212121212121212,3.4545454545454546,25.21212121212121,22.151515151515152,56.878787878787875,17.96969696969697,22.90909090909091,55.54545454545455,25.96969696969697,6.606060606060606,7.757575757575758,22.454545454545453,24.272727272727273,21.060606060606062,18.0,14.333333333333334,0.030303030303030304,12.212121212121213,11.151515151515152,18.96969696969697,20.03030303030303,76.54545454545455,67.0,7.96969696969697,6.242424242424242,13.363636363636363,15.484848484848484,-1
2009,0,1338,1437,1,3,17.903225806451612,12.838709677419354,3.806451612903226,3.161290322580645,24.774193548387096,19.516129032258064,60.58064516129032,17.35483870967742,18.580645161290324,55.74193548387097,29.258064516129032,6.193548387096774,6.225806451612903,23.06451612903226,19.322580645161292,17.06451612903226,13.0,11.806451612903226,0.0,14.774193548387096,10.387096774193548,16.451612903225808,17.225806451612904,77.70967741935483,64.16129032258064,7.129032258064516,5.387096774193548,12.096774193548388,13.225806451612904,14.848484848484848,13.818181818181818,3.212121212121212,3.4545454545454546,25.21212121212121,22.151515151515152,56.878787878787875,17.96969696969697,22.90909090909091,55.54545454545455,25.96969696969697,6.606060606060606,7.757575757575758,22.454545454545453,24.272727272727273,21.060606060606062,18.0,14.333333333333334,0.030303030303030304,12.212121212121213,11.151515151515152,18.96969696969697,20.03030303030303,76.54545454545455,67.0,7.96969696969697,6.242424242424242,13.363636363636363,15.484848484848484,-2
2009,0,1320,1345,12,5,12.212121212121213,12.090909090909092,2.4242424242424243,2.1818181818181817,24.848484848484848,21.515151515151516,49.63636363636363,18.363636363636363,20.454545454545453,53.21212121212121,22.606060606060606,6.363636363636363,7.181818181818182,22.303030303030305,21.424242424242426,16.575757575757574,16.12121212121212,11.757575757575758,0.18181818181818182,8.666666666666666,8.909090909090908,18.12121212121212,19.666666666666668,67.6969696969697,63.54545454545455,4.242424242424242,4.878787878787879,11.606060606060606,10.666666666666666,15.117647058823529,12.264705882352942,4.823529411764706,2.8823529411764706,24.558823529411764,23.264705882352942,55.588235294117645,19.11764705882353,16.941176470588236,54.44117647058823,24.823529411764707,6.705882352941177,5.5588235294117645,21.147058823529413,18.558823529411764,16.88235294117647,13.0,11.264705882352942,0.08823529411764706,9.676470588235293,11.264705882352942,17.352941176470587,17.352941176470587,69.3529411764706,59.11764705882353,7.235294117647059,5.294117647058823,11.647058823529411,15.117647058823529,7
2009,1,1163,1345,1,5,15.387096774193548,12.193548387096774,8.0,3.7419354838709675,28.516129032258064,21.35483870967742,58.25806451612903,13.67741935483871,19.774193548387096,64.83870967741936,27.387096774193548,4.741935483870968,6.193548387096774,24.451612903225808,26.29032258064516,12.516129032258064,17.806451612903224,8.870967741935484,0.22580645161290322,14.225806451612904,13.096774193548388,12.903225806451612,20.870967741935484,77.3225806451613,63.96774193548387,5.806451612903226,6.580645161290323,12.67741935483871,12.03225806451613,15.117647058823529,12.264705882352942,4.823529411764706,2.8823529411764706,24.558823529411764,23.264705882352942,55.588235294117645,19.11764705882353,16.941176470588236,54.44117647058823,24.823529411764707,6.705882352941177,5.5588235294117645,21.147058823529413,18.558823529411764,16.88235294117647,13.0,11.264705882352942,0.08823529411764706,9.676470588235293,11.264705882352942,17.352941176470587,17.352941176470587,69.3529411764706,59.11764705882353,7.235294117647059,5.294117647058823,11.647058823529411,15.117647058823529,-4
2009,0,1278,1400,10,7,14.064516129032258,12.516129032258064,6.290322580645161,2.6129032258064515,21.93548387096774,20.967741935483872,53.25806451612903,17.387096774193548,19.06451612903226,51.29032258064516,23.612903225806452,5.741935483870968,6.645161290322581,20.612903225806452,18.387096774193548,18.580645161290324,13.193548387096774,13.580645161290322,0.03225806451612903,11.935483870967742,11.161290322580646,17.677419354838708,18.322580645161292,66.16129032258064,61.45161290322581,8.35483870967742,7.612903225806452,14.483870967741936,15.03225806451613,12.969696969696969,11.06060606060606,5.545454545454546,2.9696969696969697,24.666666666666668,22.03030303030303,59.27272727272727,14.363636363636363,17.636363636363637,56.39393939393939,26.21212121212121,4.606060606060606,6.0,22.87878787878788,22.818181818181817,20.484848484848484,15.303030303030303,13.696969696969697,0.06060606060606061,14.212121212121213,12.090909090909092,19.181818181818183,20.21212121212121,72.33333333333333,65.45454545454545,6.242424242424242,6.181818181818182,12.515151515151516,13.757575757575758,3
